45.455772,-73.575710,310,0.00,0.00,21,
45.455772,-73.575710,310,0.00,0.00,54,
45.455772,-73.575710,310,0.00,0.00,87,
45.455772,-73.575710,310,0.00,0.00,123,
45.455772,-73.575710,310,0.00,0.00,156,
45.455772,-73.575710,310,0.00,0.00,188,
45.455772,-73.575710,310,0.00,0.00,222,
45.455772,-73.575710,310,0.00,0.00,255,
45.455772,-73.575710,310,0.00,0.00,288,
45.455772,-73.575710,310,0.00,0.00,320,
45.455772,-73.575710,310,0.00,0.00,355,
45.455772,-73.575710,310,0.00,0.00,387,
45.455772,-73.575710,310,0.00,0.00,421,
45.455772,-73.575710,310,0.00,0.00,456,
45.455772,-73.575710,310,0.00,0.00,489,
45.455772,-73.575710,310,0.00,0.00,521,
45.455772,-73.575710,310,0.00,0.00,560,
45.455772,-73.575710,310,0.00,0.00,590,
45.455772,-73.575710,310,0.00,0.00,622,
45.455772,-73.575710,310,0.00,0.00,655,
45.455772,-73.575710,310,0.00,0.00,690,
45.455772,-73.575710,310,0.00,0.00,722,
45.455772,-73.575710,310,0.00,0.00,755,
45.455772,-73.575710,310,0.00,0.00,789,
45.455772,-73.575710,311,0.00,0.00,821,
45.455772,-73.575710,311,0.00,0.00,854,
45.455772,-73.575710,311,0.00,0.00,889,
45.455772,-73.575710,311,0.00,0.00,921,
45.455772,-73.575710,311,0.00,0.00,954,
45.455772,-73.575710,311,0.00,0.00,989,
45.455772,-73.575710,311,0.00,0.00,1021,
45.455772,-73.575710,311,0.00,0.00,1054,
45.455772,-73.575710,311,0.00,0.00,1088,
45.455772,-73.575710,311,0.00,0.00,1121,
45.455772,-73.575710,311,0.00,0.00,1154,
45.455772,-73.575710,311,0.00,0.00,1189,
45.455772,-73.575710,311,0.00,0.00,1223,
45.455772,-73.575710,311,0.00,0.00,1255,
45.455772,-73.575710,311,0.00,0.00,1287,
45.455772,-73.575710,311,0.00,0.00,1321,
45.455772,-73.575710,311,0.00,0.00,1354,
45.455772,-73.575710,311,0.00,0.00,1387,
45.455772,-73.575710,311,0.00,0.00,1421,
45.455772,-73.575710,312,0.00,0.00,1456,
45.455772,-73.575710,312,0.00,0.00,1488,
45.455772,-73.575710,312,0.00,0.00,1521,
45.455772,-73.575710,312,0.00,0.00,1556,
45.455772,-73.575710,313,0.00,0.00,1589,
45.455772,-73.575710,313,0.00,0.00,1621,
